ts,optimizer,space,trial,run_id,params_json,fitness,best_so_far
2025-10-15T06:52:36.237699Z,GA,Vision-8,53,0,"{""lane_kp_off"": 0.12379202085787408, ""lane_kp_head"": 0.3926063439173182, ""lane_kp_curv"": 0.4010894610286522, ""curv_thr_slow"": 0.9095446823729042, ""lane_conf_thr"": 0.6237167085114794, ""canny_scale"": 1.1033759129261418, ""hough_threshold"": 25, ""diag_roi_row_start"": 0.5369139793890497}",75.650358,78.943545
2025-10-15T06:53:25.279444Z,GA,Vision-8,54,0,"{""lane_kp_off"": 0.2069835220631483, ""lane_kp_head"": 0.3196028166627052, ""lane_kp_curv"": 0.1426931787960344, ""curv_thr_slow"": 0.5144642442069112, ""lane_conf_thr"": 0.5507695647681896, ""canny_scale"": 1.0931077896183465, ""hough_threshold"": 19, ""diag_roi_row_start"": 0.5820785122327323}",76.268602,78.943545
2025-10-15T06:54:14.088307Z,GA,Vision-8,55,0,"{""lane_kp_off"": 0.16133394388386196, ""lane_kp_head"": 0.2884794740894424, ""lane_kp_curv"": 0.09319653617472506, ""curv_thr_slow"": 0.6817023241306313, ""lane_conf_thr"": 0.35175102709879974, ""canny_scale"": 1.0179991615083128, ""hough_threshold"": 27, ""diag_roi_row_start"": 0.5555255372135224}",76.755171,78.943545
2025-10-15T06:55:02.445820Z,GA,Vision-8,56,0,"{""lane_kp_off"": 0.15179238102436146, ""lane_kp_head"": 0.3084791193521733, ""lane_kp_curv"": 0.18445841134386973, ""curv_thr_slow"": 0.6905007706733424, ""lane_conf_thr"": 0.47634687449743274, ""canny_scale"": 1.1251089850387535, ""hough_threshold"": 22, ""diag_roi_row_start"": 0.5690291623676001}",75.522783,78.943545
2025-10-15T06:55:50.995035Z,GA,Vision-8,57,0,"{""lane_kp_off"": 0.23222280576998117, ""lane_kp_head"": 0.2876758127184976, ""lane_kp_curv"": 0.09829744775640908, ""curv_thr_slow"": 0.6965651157615887, ""lane_conf_thr"": 0.38759188173755127, ""canny_scale"": 1.0445762907735485, ""hough_threshold"": 25, ""diag_roi_row_start"": 0.5557004914802236}",75.877394,78.943545
2025-10-15T06:56:38.177296Z,GA,Vision-8,58,0,"{""lane_kp_off"": 0.19720980882393974, ""lane_kp_head"": 0.3710281261756839, ""lane_kp_curv"": 0.12919628275414907, ""curv_thr_slow"": 0.5452921391868657, ""lane_conf_thr"": 0.5355498062801993, ""canny_scale"": 0.9572837520112116, ""hough_threshold"": 27, ""diag_roi_row_start"": 0.4982494126586983}",71.802719,78.943545
2025-10-15T06:57:27.830931Z,GA,Vision-8,59,0,"{""lane_kp_off"": 0.17368076260420404, ""lane_kp_head"": 0.2522514207311461, ""lane_kp_curv"": 0.3822112220974758, ""curv_thr_slow"": 0.7816103047771161, ""lane_conf_thr"": 0.591334563097924, ""canny_scale"": 1.1035538193889902, ""hough_threshold"": 20, ""diag_roi_row_start"": 0.5748643953930006}",77.815138,78.943545
2025-10-15T06:58:16.133347Z,GA,Vision-8,60,0,"{""lane_kp_off"": 0.09762694807984286, ""lane_kp_head"": 0.23569435855745574, ""lane_kp_curv"": 0.1283199675642938, ""curv_thr_slow"": 0.7506192653652392, ""lane_conf_thr"": 0.5222506631796354, ""canny_scale"": 1.1166396274618233, ""hough_threshold"": 20, ""diag_roi_row_start"": 0.5491933063800151}",76.32948,78.943545
2025-10-15T06:59:05.436941Z,GA,Vision-8,61,0,"{""lane_kp_off"": 0.12379202085787408, ""lane_kp_head"": 0.3926063439173182, ""lane_kp_curv"": 0.33061936449130325, ""curv_thr_slow"": 0.7661807441659176, ""lane_conf_thr"": 0.6034407882657429, ""canny_scale"": 1.1033759129261418, ""hough_threshold"": 25, ""diag_roi_row_start"": 0.5829234137262413}",77.384837,78.943545
2025-10-15T06:59:53.533717Z,GA,Vision-8,62,0,"{""lane_kp_off"": 0.14489403101765796, ""lane_kp_head"": 0.395675223268197, ""lane_kp_curv"": 0.2859296990823195, ""curv_thr_slow"": 0.7562028776291106, ""lane_conf_thr"": 0.5640057224253905, ""canny_scale"": 1.1120254830537266, ""hough_threshold"": 28, ""diag_roi_row_start"": 0.5619636683351578}",74.730988,78.943545
2025-10-15T07:00:42.536444Z,GA,Vision-8,63,0,"{""lane_kp_off"": 0.14705858163202348, ""lane_kp_head"": 0.28090446103324984, ""lane_kp_curv"": 0.1752141544726367, ""curv_thr_slow"": 0.8228021259595012, ""lane_conf_thr"": 0.4152576600062443, ""canny_scale"": 1.1223950706105255, ""hough_threshold"": 21, ""diag_roi_row_start"": 0.5645742567327617}",77.289923,78.943545
2025-10-15T07:01:31.036237Z,GA,Vision-8,64,0,"{""lane_kp_off"": 0.15847573710798715, ""lane_kp_head"": 0.37853613768145333, ""lane_kp_curv"": 0.12934096956682756, ""curv_thr_slow"": 0.6308797502239349, ""lane_conf_thr"": 0.4876157575999724, ""canny_scale"": 1.0283308437540464, ""hough_threshold"": 25, ""diag_roi_row_start"": 0.613205345569265}",75.55005,78.943545
2025-10-15T07:02:16.340375Z,GA,Vision-8,65,0,"{""lane_kp_off"": 0.30020398080171895, ""lane_kp_head"": 0.3646969341058127, ""lane_kp_curv"": 0.13283308005567032, ""curv_thr_slow"": 0.4557899223994095, ""lane_conf_thr"": 0.5613715648764019, ""canny_scale"": 1.0420020311231546, ""hough_threshold"": 20, ""diag_roi_row_start"": 0.5869871030638292}",65.828046,78.943545
2025-10-15T07:03:04.186444Z,GA,Vision-8,66,0,"{""lane_kp_off"": 0.06749825393437803, ""lane_kp_head"": 0.3884331190170245, ""lane_kp_curv"": 0.11841925230087247, ""curv_thr_slow"": 0.8099292127461363, ""lane_conf_thr"": 0.46518031958765266, ""canny_scale"": 1.1219112730898853, ""hough_threshold"": 23, ""diag_roi_row_start"": 0.5701082356301264}",74.162321,78.943545
2025-10-15T07:03:51.296062Z,GA,Vision-8,67,0,"{""lane_kp_off"": 0.14901893696053062, ""lane_kp_head"": 0.3229299353997887, ""lane_kp_curv"": 0.07672733982132797, ""curv_thr_slow"": 0.6639886650050163, ""lane_conf_thr"": 0.6353576697844041, ""canny_scale"": 1.0684318317245314, ""hough_threshold"": 26, ""diag_roi_row_start"": 0.5242281476480983}",71.444034,78.943545
